text,label
陈旭铭,0
老马,0
陈俊礼,0
冠力 达,0
他妈 地,1
安娜 御爱园 大,0
南方 凉,0
我 敲 你 吗,1
陈楠,0
谭,0
志明,0
妮儿,0
天下乌鸦一般黑,0
吴 小龙,0
赖 尼玛,1
不要脸,1
刘阿冉,0
肥婆 鸡来 啦,0
臧先森,0
古秀兰,0
闹,0
皓翔,0
欢乐 牧场 南坊 店,0
天涯,0
発 狂 者,0
宁缺毋滥,0
长田胜人,0
TMD 渣 男,1
收分,0
兔子,0
秦汉,0
他妈,1
汤田宏,0
网名,0
锐,0
去 你 大爷 的,1
不 念 过往 不 惧 将来,0
庄玮,0
久居 深海 我名 孤独,0
伴 我 多久,0
文亮,0
品贤阁,0
操 朝鲜,1
一群 垃圾 看 你 驴 呢,1
我 要学 流氓,0
陈吟婕,0
好,0
弦 也 石本,0
草泥妈,1
但愿人长久,0
君铭 陶瓷 茶具 厂家 批发,0
办理 信用卡 办理 刷卡机,0
干 妳 娘糙,1
小迷妹,0
盛民,0
小奇,0
风采,0
轩景 塑胶 贸易,0
欧巴桑 叔叔,0
黄博亮,0
谢 忠良,0
我 就是 矿,0
小 曾,0
猫 爪子,0
信兴 电器 潘家锐,0
大钊,0
新井 大辉,0
四海,0
黄小臆,0
金钟罩,0
小 程,0
王飞,0
佛海,0
痞痞,0
牛哥,0
美汁源,0
勿语,0
没有 地址 的 信,0
不仅仅 是 喜欢,0
人生 若 只 如初 见,0
低吟浅唱,0
沐 火而歌,0
天宫 唯流 起 努力,0
阿良,0
宫崎 真有 美,0
操 你 妈 屄,1
豆苗,0
蓝雪凌冰,0
白 玹 嘉,0
一路 人生,0
蓝 沢 羽 琉,0
农民 哥哥,0
角落里 伤心 的 渣 男,1
李美珍,0
小哥 在 你们 飞,0
愿以 一切 美好 的 带给 你 快乐,0
杨勇,0
凹凸 有型,0
武汉 六号 线 服饰,0
田中 暖 人,0
萌,0
兔崽孓,0
小栋,0
窈,0
阿男,0
有趣 吗,0
故事 和 酒,0
红色 经典,0
张亮,0
充实 自己,0
朕 不 死 丶 尔 等 永远 是 太监,0
串 刺公,0
杰,0
锋 吖,0
车宏洋,0
垃圾 游戏,1
卢比,0
中 嶋 一辉,0
痴,0
邱晓蕾,0
鲸鱼,0
江,0
老朋友,0
许天 财,0
欧赛 凌晨 点,0
昌,0
小 恶魔,0
探花,0
虎子 哥,0
杂锦,0
汏 园,0
阮禄,0
吥 弃,0
黄楷棠,0
曾雅雯,0
婊子,1
大 雄,0
出 不尽 的 洋相,0
操 你 大爷,1
梦 丶,0
太 遥远,0
你 大爷 还是 你 大公,1
中田耀介,0
颖,0
亀 山贤心,0
柏木 翔,0
美忧,0
雷芸 萱,0
我 若 爱 丿 便 已 深爱,0
食屎 狗,1
执念,0
查无此人,0
浩然 承蒙 厚爱,0
滋味 源 小吃 外卖,0
草妈,1
回睦,0
她 的 眼睛 会 下雨,0
陈臻,0
绕弯子,0
一朵 小花,0
堕落 使者,0
王多,0
qlp FUCK qlp,1
金刚,0
梦想 陪 我 等 天亮,0
倪猴 仔,0
jerk,1
萧启宏,0
栋 德国 奶粉 代购 时差 小时,0
加菲 不是 猫,0
唐,0
遥远 的 距离,0
三村空,0
瑶阿瑶,0
王实 操,1
thank you fuck,1
梦 太晚,0
好 硬,0
诚信 招募 金牌 劳务,0
小蜜 豆,0
泰乐 购泰货,0
王启胜,0
烂 人,1
猴爷 牛 逼,0
陈 半仙,0
最强 温翔 様,0
TM 铁蹄 踏流 年,1
哥哥 这里 有 糖 吃,0
璐,0
程 大爷,0
秀秀,0
胡林,0
群晓,0
人心不古,0
再输 不 玩 艹,1
开始 出分 了,0
张瑞希,0
如 止水,0
黄柏 翔,0
郑伟,0
草泥马 贱人,1
奔跑 者,0
红领巾,0
左手 欣,0
猎人,0
王凯瑞,0
擦 而 卍 过,0
山,0
灿姐 丫,0
何 文豪,0
佰易 房产 中介 李生,0
风中 一浪,0
黄 汗衫,0
自律 给 我 自由,0
钱 是 王八蛋,1
爷 就 这 屌 样,0
黄伟峰,0
月 月,0
一生 中 最 爱,0
车仕族 争购 车 咨询 新旧 车 保险,0
曾小佰,0
不会 游泳 的 鱼,0
星辰 梦,0
浮生若梦 终究 是 梦,0
宇果 天晴,0
李四 旺,0
谢香吟,0
人生 其实 就是 一场 戏,0
不上 分玩 你 妈 逼,1
小帅 贼 帅,0
小 日本 死绝,0
往事 随风 飞,0
曼陀罗,0
f uck,1
杨 惠民,0
黄建诚,0
黄成彬,0
喜子 呐,0
Fuck,1
肯尼,0
黑名单,0
慧娴,0
王 小胖,0
邹向川,0
刘,0
那 吗 B,1
吴,0
what the fuck,1
韩信,0
猪哥 来 了,0
阳光 心情,0
故地,0
容者 大成,0
草泥马,1
鲨鱼,0
黄小二,0
温柔 只 给 意中人,0
苗糕 糕,0
小布 熘,0
无影 无终,0
着力,0
无,0
陈宇星,0
抽烟 只 为 麻痹 我 自己,1
能否 与 你 共 悲喜,0
童心,0
郑文清,0
金好 硬 捕鱼机,0
shit,1
A Tonton SB,1
俊增,0
张 丶 少爷,0
梦想 时刻,0
不要 冲姐 猥琐 的 笑,0
海纳百川,0
邹佳,0
新东方 烹饪 学校 校花,0
神 一样 寂寞,0
失去,0
关东 大侠,0
小 鸡巴,1
踏雪 无痕,0
