0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
@NYRKelsMads,I,be,wishin,you,was,local.,I,takes,you,to,da,Yankee,game,and,spoil,you,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@TheMattEspinosa:,She,literally,just,put,the,whole,trash,bag,on,lmfao,http://t.co/YiERskYrfc,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It,feels,awkward,to,have,the,@Yankees,playing,against,the,@Reds.,I,"mean,",we,all,know,who,I'm,rooting,"for,",but,it's,awkward.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,can't,sleep,so,ima,watch,Spongebob,and,eat,crackers,and,peanut,butter,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@darealwalt_jr,he,see,the,jig,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
My,mom,didn't,buy,me,Oreos,she,doesn't,love,me,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Thotcho:,See,the,jumbotron?,Thats,where,the,jig,is,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@LuckyL3FT,@najmaaa_ali,yellow,bone,be,oh,so,easy,wit,da,name,callin,b,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Drita,is,that,nicca!,Lmao,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Everywhere,you,"look,",all,you,see,is,hillbilly,deluxe.,Big,timin,in,a,small,town.,#smalltownproblems,#neversaiditwasabadthing,#brooksndunn,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Nipple,banana,monkey!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Bitterchick,Dare,be,only,one,bag,dat,folks,be,suckin,on,what,I,comes,to,yo,partayyyy!,All,da,ofay,be,wantin,to,ride,in,my,eldorato,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@_RiveraJustin:,It's,unattractive,when,girls,act,ghetto,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@MajorNews911:,NBC,News,projects,Charlie,Baker,(R),wins,Massachusetts,Governor.,http://t.co/Su9JblPLrO,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,can't,take,you,serious,if,you,wear,colored,contacts.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@suchy_monster,you,make,me,feel,all,warm,and,fuzzy,inside,<pad>,#youCANsitwithus,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
City,highway,skyscrapers,building,lights,yellow,blue,http://t.co/kOC9uYBFqV,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@jackwadeshow:,Funny,how,Rick,Scott,accuses,Charlie,Crist,of,changing,his,positions,on,everything.,Rick's,positions,are,dictated,by,corp,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
egg,nog,taste,like,what,bird,doodoo,look,like,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BiIIMurray:,My,iPhone,has,2,million,times,the,storage,of,the,1969,Apollo,11,spacecraft,computer.,They,went,to,the,moon.,I,throw,bird,...,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Floppy,bird,chalmers,over,here,taking,after,his,hero,LeBron,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@alexlundry:,Charlie,Baker!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Which,expendable,player,can,we,put,in,with,the,sole,objective,of,breaking,Beverley's,jaw?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Shalewis09:,Larry,Elder,is,an,Uncle,Tom.,I,cannot,believe,how,he,is,degrading,a,child.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@manchild1077:,Oreo,Speedwagon,#FatBands,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Pepper_Redbone,@Yankees,@Mets,Oh,yeah.,And,the,annoying,damn,duck,calls??,They,outta,be,banned.,Duck,horns??,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BeardedBearsMan:,@007BearDownJedi,The,AFL,now,has,an,American,draft,system,#BearBrother!,Couple,of,Yanks,are,on,the,playing,lists,at,so,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Going,through,my,computer,and,found,the,"""Shake",that,"monkey""",video,we,made,freshman,year,in,Dillard!,@BruhKiaraThrowd,was,Too,Short,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@PzFeed:,Diplomatic,trolling:,Russian,embassy,mocks,NATO's,satellite,pictures,http://t.co/xklXbYxZbG,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ThomasKeneally:,Obersturmfuhrer,"Matthias,",my,wife,is,a,superb,financial,brian.,Carry,on,with,your,labelling,in,her,"presence,",and,see,ho,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@BasedPaco:,The,NFL,is,very,equal,this,season,everybody,showed,glimpses,of,being,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@LifeAsKing,Naw.,I'm,trash.,Keep,ya,pity,hugs.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@nikaaaa3:,@Patt_Hoff,you're,secretly,a,Yankee,fan!,You'll,admit,it,some,day,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
iOS,8,autocorrect,is,trash,RT,@No_Can_Do__:,My,phone,be,capitalizing,the,dumbest,things!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@Threehoez,rip,"plate,","brownies,",large,"tea,","fries,",beans,potato,"salad,",poboy,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,need,a,heated,bra,because,my,nips,hurt,so,bad!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,nicknamed,Lux,Coach,K,because,without,him,we,would,of,never,heard,of,Duke,lol,Charlie,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
A,ghetto,girl's,best,bet,is,to,find,work,at,a,call,center,and,try,to,climb,that,corporate,latter.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@KodyMark1,go,Yankees,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@hildismom:,MT,@jjauthor:,US,ghettos-driven,by,liberal,ideology;,http://t.co/6ONYrmggND,#RedMeat,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@bunnyasmin1125:,I,Still,Be,Craving,An,Oreo,McFlurry,b;,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
HBA,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@bitty_boop,@Oreo,cookies,sound,wonderful.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@AmyRoseKathryn:,Justice,for,British,seagull,spray-painted,red,by,thugs!,The,bird,wont,be,able,to,fly,anymore!,http://t.co/8PyhwE4L8S,h,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@ConsrvativeDiva:,Must-Watch:,Bill,Maher,Schools,PBS,Host,Charlie,Rose,Over,Islam's,'Illiberal,Beliefs',http://t.co/5pq91jxOeV,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@pauIjac,because,their,parental,unit,is,trash.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@beth4158,no,steak,here,either.,No,hurry,on,brownies.,Just,that,picture,u,posted,made,me,all,but,drool,on,my,phone.,:),<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
can,my,cat,not,kill,birds,and,make,a,huge,mes,of,feathers,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
so.,mad.,We,live,in,a,world,where,whitey,can,go,to,jail,for,a,word,other,folks,wear,right,on,their,hatstshirts.,If,I,wore,that,shirt.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@paolo,Like.Charlie,Chan-style?,(Never,saw,"that,",either.),Hmm.makes,me,think,of,the,"""Cockneys""",in,the,Killzone,series.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Foto:,imapython:,bieg:,albino,sea,turtle,i,think,u,mean,soul,of,the,ocean,http://t.co/vYmiTsNCEn,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@mickeyhart,lookin,good,mick!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@sisternoles,Fingers,crossed,for,you.,If,not?,Chug,chug,chug,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@J23app:,Feb,2015,Jordan,4,Retro,Remastered,"""Oreo""",314254-003,http://t.co/NBOaxG1S19,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
You,all,are,retarded,if,you,really,Kendrick,was,trying,to,diss,all,those,"rappers,",don't,think,just,cuz,names,were,said,he,was,coming,at,them,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#Yankees,I,ain't,complaining,about,the,Royals,win,or,lose,game7.,They,showed,heart.,AL,ride,or,die!,No,flex,zone.,They,earned,it!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Mississippi,state,fans,are,the,best,to,just,mock.,It's,so,easy.,Poor,state.,It's,hard,getting,wins,against,top,25,opponents.,#FailState,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@HitmanHolla:,RT,@AYEVERB:,OK,I'm,watching,mook,vs,lux..neither,of,them,was,good.,But,mook,won,3-0,..this,wasn't,CLOSE,to,me,vs,hitm,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@tomtomorrow:,Have,their,been,any,reports,of,an,aerosolized,virus,that,turns,apes,intelligent?,Seems,like,that,kind,of,day.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@GossipCop:,Charlie,Sheen,SLAMS,Rihanna,For,Rejecting,His,Fiancee:,Youre,A,Rude,Idiot,With,Bad,Wig,http://t.co/NChn9cRLCj,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
I,learnt,about,birds,as,a,child.,Best,time,to,learn,@BBCRadio2,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
never,have,I,seen,a,toddler,chug,a,water,bottle,so,fast,lol,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@Great_Bryt:,Riff,Raff,is,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
#IndigenousPeoplesDay,...right.,Because,these,#redskins,had,a,lot,of,"#queens,",right?,nomg.,#sofunny,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@LauraBehnke:,#Yankees,fans,having,flashbacks!,RT,@WCCORosen:,@LauraBehnke,You,remember,THIS,Phil,Hughes!,It's,already,4,to,"0,",still,no,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
People,who,slam,on,the,brakes,at,yellow,lights,should,not,be,allowed,to,drive.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Surrender,of,Divinity,-,Conquerors,of,the,Apocalypse:,http://t.co/9Qv5RsY1p3,via,@youtube,Oriental,Black,Metal,Hell!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
God,damn,zebras,every,Virginia,possession,the,whistle,blows,geeze.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@intheKCmix,The,last,planet,of,the,apes,with,my,kids.,It's,been,a,minute,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
*squak,squak,squak,squak*,Me:,bird,shut,up!,*squak*,Alex:,that,was,an,act,of,defiance,@Alextalksback,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@michigannews13,wow.,Thats,great,language,coming,from,a,HS,"coach,",you,sure,are,a,role,"model,",you're,"trash,",just,like,your,account,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Not,that,I,plan,on,dying,"soon,",but,I'm,totally,going,to,write,Kenobi,in,as,my,sole,heir.,He's,the,only,thing,locally,(under,94),I,can,trust,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
i,saved,a,bird,yesterday.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@FallonTonight:,Jimmy,and,@BillyJoel's,two-man,doo-wop,performance,just,went,live,on,YouTube!,https://t.co/NGzhImyvSF,#FallonTonight,htt,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@RussOnPolitics:,GOP,nominee,for,#MAgov,Charlie,Baker's,"""fisherman","story""",falls,apart.,He,deserves,an,Oscar,for,his,play,crying.,http://,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@WakeUpPeeps1,Read,w/o,slant,your,orig,statement,said,'everything',we,have.that,is,the,only,extreme,comment,made,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@WhitePeopleTalk:,KOBE,as,they,shoot,a,piece,of,paper,into,the,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Who,wanna,play,pin,da,tail,on,da,colored,man's,butt?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
It,ain't,April,Fool's,yet..,@IGiveEmNathan,Jay,Z,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@maycie32:,@Whitecholo23,np,big,nig,nig,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@NuteIla:,when,I,die,on,flappy,bird,http://t.co/HKNUTfDVJZ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@McNarstle:,@CzickenShack,I,go,on,Drudge,Report,every,day,now,hoping,to,see,a,story,about,your,tranny,army,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@murrman5:,"""Hun,",I'm,quitting,my,job,and,going,to,learn,to,become,a,psychic.,Now,I,know,what,you're,"thinking,",well,not,yet.,I'm,going,to,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
if,u,don't,buy,the,box,of,colored,goldfish,you,r,a,racist,tbh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pretty,girls,wit,bird,brains..what,a,waste,smh,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
@ToddIrwin1,NFL.,Forgetabout,they,got,until,February.,It's,the,pennant,race.,Let's,Go,Yanks.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
All,I,did,was,said,her,weed,was,trash,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
anybody,want,any,sugar,maple,saplings?,I,have,about,50,popping,up,in,Heidi's,hillbilly,beach.,me,and,emm's,planted,two,Friday.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
RT,@CloydRiversPics:,Ran,outside,mullet,"flowin',",nips,shown'.,Shotgunned,a,cold,one,and,"yelled,","""Saturday,",welcome,back,you,sexy,beast.,Mer,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Won't,catch,me,sneak,"dissing,",thats,fo,the,birds.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
