0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
RAW,到底,有,多,難訂,?,大吃大喝,去,好市,多,買,牛肉,自己,用舒活,機三,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
中國,的,代表,食物,是,什麼,?,太多,了,",",中國菜,也,包含,台灣菜,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
宵夜,一定,要,吃,到,什麼,才能,洗洗,睡,?,我,不,愛內臟,喇,!,百頁,南波,萬,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
現在,的,高中生,都,在,等,放榜,?,笑,指,考生,啊,不然,咧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
熔爐給,台灣,拍會,怎樣,?,會,找,前,基隆市,長,張,通榮來,演校,長,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,好事,多靠試,吃,解決,中餐,?,每次,去,都,看到,同樣,的,人,在,排試,吃,",",我,相信,有,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
中國臘腸,香腸類,肉,製,品,有,非常,好吃,嗎,?,我,記得,之前,有,一張,網友,去,中國,買,豬肉漢堡,的,圖,",",噁,心到,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
他,不,死,我,睡,不著,怎辦,?,你,壓壓,卡卡,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
臺,北,最,好吃,的,拉,麵,店,是,?,在,台灣,還沒吃過,好吃,的,日本,拉,麵,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
無糖,世界,+,間,接性,斷食,才,是,減肥,之王,?,Peeta,",",是,台灣,健身,專家,",",很,厲害,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
手機,被,別人,摔,壞,怎辦,?,你,是不是,喜歡,他,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
水果,行,的,hr,如果,看到,八掛,版會,怎樣,?,你,用點,腦想,就,知道,根本,笑話,",",別正義過頭,了,好,嗎,",",無聊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
濁水溪,以南,最棒,的,夜市,是,哪,一個,?,大大,武花,大武,花,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
戴,先生,守得,住,街亭,嗎,?,可能,會,回營,騙,諸葛亮,街亭,守下,來,",",一騙,18,年,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
空手道,四大,流派,哪個,最猛,?,極真,才,是,好,嗎,",",這次,東奧,就,採用極,真的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,仿冒,帳號,的,八卦,?,真的,",",最近,很多,人,在,澄清,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
是,誰,決定,一,公分,要,有,多長,的,?,認真回,",",是,先,決定,1,公尺,多長,",",除,100,就是,1,公分,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
老師,說,點名,5,次,都,有,到,還被當,?,去,嗆,老師,說,",",我爸,是,董事,會,成員,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
joeman,是不是,已經,把,到,咪,妃,?,舊妹,是,肥宅,救星,好,嗎,還再,唸,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
什麼,是,楓,之谷,最,屌,ID,?,一群,屁孩,已,經成,為,傳,說,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
nuskin,",",這家,公司,是,?,然,後,一堆,老鼠,盜用,別人,的,健身,成果,圖片,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大家,遇過,最大,尾,的,藝人,是,誰,?,唐從,聖,在,百貨,公司,門,口,揹,很多,包,很,激動,跟,人,講電話,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
跟,韓粉,說,希望,你,的,孩子,跟,韓總一樣,?,帶,他,孩子,去,爬,樹聞水,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
OL,穿鞋,不,穿,襪,的,比例,有,多少,?,這樣,才,有,味道,R,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
google,搜尋顯示,的,日期,?,樂,芙,未來,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
妹妹,出嫁,前一天,哥哥,在,想,什麼,?,沒人,跟,我,搶,財產,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,草壁梅,的,八卦,?,4,大龍貓,耶,~,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,85,大樓,該何,去,何,從,的,八卦,?,不是,被,海霸王,買,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
文子,為,什麼,不怕死,?,你,還幫,蚊子,取名,文子,ㄛ,",",日本,母蚊,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,大家,屯糧,都,會,買,什麼,的,八卦,?,你,都,出門,了,要,屯,啥,",",而且,明天,就,正常,上班,了,吧,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
愛,を,か,ら,だ,に,吹,き,込,ん,で,?,再,喔,一刀,捅,死,你,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
洗,負評,事件,到底,是,什麼,?,用,"""",某甲甲輸,不起,"""",搜尋標題,",",看,第一篇,就,知道,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,一條,路,兩個,世界,的,八卦,?,不行,",",我,還是,想,看,你,們,互請,10,份雞排,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
HTC,如果,倒,了,",",保固,還,有效,嗎,?,已經,沒,剩,多少,人,了,",",還裁,這麼,多,人,",",HTC,手機,能,買,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
喝茶,跟,拍,旅拍,哪個,cp,高,?,喝茶,出錢,出,屌,就,好,",",旅拍,還要,買,相機,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
去,臺,中該,注意,什麼,?,配台灣,服務業,的,鮮血,跟,肝,",",晚上,去,台灣,大道,吃慶記,宵夜,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,女生,喜歡,出國,打卡,上班,的,八卦,?,台女,出國,打卡,",",台,男,出國,打工,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
名字,有,",",實,",",該,怎麼,取名,?,實尚,時尚,最時,尚,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
看起,來,最強,的,遊戲,名字,?,洪師,傅切,不到,中路,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,昇,龍,的,八卦,?,廬山,昇,龍霸,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大亂鬥,也,可能,拿,最佳,格鬥遊戲,嗎,?,索廚,沒遊戲,完度過,寒冬,~,幫,QQ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
黑人,權和,女權,都,大幅,膨脹,那,黃,猴子,權呢,?,黃,猴子,不是,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
這是,四葉草,的,影片,嗎,?,四月,草現,在,胖,了,很多,",",這,瘦瘦的,應該,不是,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
美國,66,號,公路,?,土包子,還是,別,去,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有邊,釣,蝦邊,跨,年,的,卦,嗎,?,",",這麼,冷,",",蝦子,不會,咬,喇,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
宅配,選黑貓,變,新竹,的,八卦,?,黑貓,上,一波漲,價漲,很多,",",導致,很多,人換宅,配商,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女生,的,演化,路徑,?,什麼,責任,都,男,的,扛,",",然,後,你,被,玩弄,以後叫,接手,的,吞下去,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,貓貓,下面,黑黑的,?,公的結,紮,後,有,兩個,洞,",",常,被誤,認為,母,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
如果,射過,中線,",",鄉民會,嘛,?,當然,是,對,境內,中國人,處刑,啊,",",弄,成人,棍,插,在,國境,上,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
快訊,!,小蘿莉,在,摸,我,?,先準備,好,賠償,金,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
歐,美的,模特,挑戰,是,偷學,求婚,大作,戰,嗎,?,哈雷路亞,嗆,死,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
劉備,不,去,打,孫權,能,打下,街亭,嗎,?,趙,雲年,輕,你,認真,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
金城武,昨天,花,多少,錢,?,有,粉絲,送,吃,的,來,",",所以,沒花,錢,",",謝謝,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
把,自己,的,名字,改成,ふ,わ,ふ,わ,有什麼,好,處,?,呼哇,呼哇哩,",",呼哇,呼哇嚕,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有人,會,堅持,天天,發文,嗎,?,你,是不是,沒梗,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,鱷,魚牌,變潮牌,的,八卦,?,好朝,阿,",",妹子,會,尖叫,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
國家,機器,多久,PM,一次,?,比喻,有,夠爛,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
還願,爆紅能,讓,台灣,的,宗教法,通過,嗎,?,勢力,超,龐大,",",誰,敢,真的,擋,阿,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,當兵,唱,一下,點閱,率,隨便,300,萬的掛,?,這,阿兵哥,不是,一般,人,吧,=,",",=,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
朋友,想,組黨,",",但是,首,抽,都,爛牌,",",怎解,?,再刷,啊,這還要,人教,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
魯夫算,好,船長,嗎,?,整天,吃,肉,",",海上,哪有,這麼,多肉給,他,吃,",",根本,腦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
看,醫生會,看學歷,嗎,?,我,都,看,我家,附近,同時,有,西醫,、,中醫,、,藥師,執照,的,醫生,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
妹妹,死者,復,活,了,怎麼,辦,?,哪部,?,感覺,不錯,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,貼,中時,的,多,是,外國人,?,中國,人給,狗,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
把,肥宅,跟,比特,犬關,在,一起,鬥誰會贏,?,保護,好,喉嚨,",",人有,刀,應該,可以,慘勝,吧,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,紅茶,沒,微糖,",",?,是,不會,去,手搖,飲料,店,買,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,中研院,工作,的,人,都,很,猛,嗎,?,以前,聽,說,生活,品質,不錯,",",現在,就,不知,了,.,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
適應,戒嚴,的,人,能否,適應北,韓極權,?,9.2,的,理想,國,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,中國,不要,在,原本,的,500,億上,加稅,?,建議,課,300%,的稅,",",屌,虐美國,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
撿,到,小,鳥,要,怎麼,辦,?,好,可,愛,ㄛ,",",收編,了,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,匿名,者,根本,就,跟,肥宅,沒什麼,兩樣,?,肥宅,被告,要,上,來,用,本名,發,道歉,文,",",就,沒,有,匿名,惹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
妹妹,雞雞,比,我,大,怎摸辦,QQ,?,叫,他,舔,",",舔,一,舔,就,大,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
廟宇,的,紅燈,?,常明,燈小七,就是,現代常,明燈,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
現在,的,中國,有,沒,有,跟,清朝,後,期,很,像,?,哪裡,像,?,清國,貴族,大官,有,跑,去,當美國,人膩,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
清晨,一堆,直,昇,機飛過,的,聲音,?,國民黨,政變,啦,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
當年紅,景天,的,受害者,還好,嗎,?,滿,恐怖,的,",",騙,了,很多,人,的,五萬,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有賽,局理論,的,八卦,?,賽局,的,數學蠻,難,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
厄齊爾,是不是,有,演諾曼,第大,空降,?,八卦,是,他,都,踢,過三屆,世界,盃,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
痘痘,長,毛,了,怎麼,辦,?,再,繼續,拉,就,可以,拉出,一個,小,精靈,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女友,爸媽現,在,很,生氣,該,怎辦,?,抽,大便,的,公司,很,賺,錢,好,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
中正,大學,是,如何,從,中字頭,變成,中字,尾,?,公司,到現,在,還沒蓋,出來,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
只會發,金城武,廢文,的,人,是不是,最,沒,梗,?,你們,這樣,仿冒,我,我,很困,擾,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
王剛會,怎麼,做,月餅,?,大家,好,",",他,是,王剛,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
15,歲書念,不好,的,小,正妹,發展,圖有,哪些,?,勸世圖,進化,了,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
真的,有人,完全,不會,外語,去,打工,度假,嗎,?,最近,比較,想,知道,:,真的,有人,完全,不會,外語,",",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有人,是,住,高雄,開拉可,使菌,?,H,還有,在,賣,手機,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,開鎖,的,八卦,?,太小,應該,是,可以,很,容易,進去,才,對,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
買到,的,筆電,不可,加,RAM,怎,麽,辦,?,換也行,",",除非,你,那台,太奇,耙,",",換,不了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
貓星,人,逝去,後,",",會,怎麼,調整,心情,?,看要,不要,去,領養,一,隻,投緣,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
該,買,汽油,車還,是,電動車,?,先,拿,完藥,再,來,想,這個,問題,吧,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
輕,熟女,大濃妝,又,戴,墨鏡,還有,市場,嗎,?,再,怎樣,一定,比肥宅,有,市場,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
分屍案,你,我,推,了,一把,?,工三小,",",要,戰學,我,好,嗎,",",嫩,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,製,造,聖,結,石,之,亂,的,鄉,民,在,比,沒,梗,的,卦,?,等等,一定,有人,爆卦,聖結,石上,傳,影片,之類,的,<pad>,<pad>,<pad>,<pad>
神像,?,半夜,會,在,學校,走廊,奔跑,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
小智當,投手,的,天花板,?,他,比,較,適合,舉重,",",印象,有圖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
警察,以前,好,升官,嗎,?,黑,了,就,調,單位,再,撈,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,有,婚姻,仲介,女生,嫁,去,國外,的,嗎,?,外銷,中國,的,越來,越,多,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
假如,還作,台灣,元素,遊戲,",",那,就,做國,軍,online,?,我,只,記得,寫,一堆,",",保,15,表,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
指甲剪,太深,怎辦,?,快點,用,嘴巴,含著,再,吹,一下,就會,進入,二檔,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
怕,癢,想,按摩,?,最,後,小姐,請,我,吃,一碗,綠豆湯,",",要,我,下次,再,去,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
小,容量,SSD,可以,用來,嘛,?,?,?,大空間,後,記得,要,更常,重組,保持,快速,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
一個,字,形容,自己,?,想,了,很,久,",",還是,只有,一個,帥字,",",我,倒,是,落入俗套,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
