0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
有,沒,有,",",明智,左馬介,",",的,八卦,啊,?,玩,的,時候,",",根本就是,我,本人,在,殺,鬼,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,為,何不,流行,碳酸,飲料,無限續,杯,?,台灣,人,很,有,創意,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
19,禁,、,21,禁是,什麼,概念,",",有,卦,嗎,?,假,掰,一點,的,說法,而已,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
越南,奶茶,跟,泰式,奶茶,有差,?,泰式,茶,就是,色素,跟,香料,放,很重,",",還,一堆,人,說,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
P,網只,關注,A,圖繪師,的,都,是,怎樣,的,人,",",?,我,p,站,都,只,看,18,啊,",",其他,不錯,的,就,拉,通販,收藏,了,<pad>,<pad>,<pad>,<pad>
大家,都,怎麼,和,初音,認識,的,呢,?,長,篇,大論,的,在,工三小,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,勇者,鬥惡龍,的,音樂,超難,聽,的,八卦,?,用,現代,的,標準,去,評論,當時,的,遊戲,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
古人,的,相互,評價,是否,都,灌水,很大,?,中國人,",",就,最愛吹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,什麼,好萊塢,電影台,都,會,撥,一些,奇怪,的,片,?,這台,最,厲害,的,地方,就算,是播,一線片,",",看起,來,也,像,b,級片,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
華農,兄弟,484,屌,打,張家,兄弟,?,好,想,吃,烤,竹鼠,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,清大電,機系,的,學生,很,努力,的,八卦,?,你,什麼,時候,有,實驗,課,教授,出現,錯覺,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台鐵掛,了,?,早上,有人,說,提早,一分,鐘到,",",現在,就,出包,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
豆導,鈕承澤,是不是,要,包紅,包給,孫安佐,?,SNG,車不只,一台,啦,",",兩邊,都,會,留車,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
明年,還會,有,同志,大遊行,嗎,?,台北人,表示,歡迎,",",反正,別去,幸福,城市,高雄,就,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
半夜,睡,不,著覺,?,都,幾點,了,",",還在,半夜,睡,不,著覺,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
全聯,先生,現在,在,想,什麼,?,空姐,忙,什麼,何時,要,拖行,他,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,投胎,技能,怎麼,練,的,八卦,?,跟刷首,抽,開局,一樣,",",多試,幾次,就,好,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
１,打,２,也贏,",",４,８,４,證明,了,理組,＞,文組,?,就,說,腦子,不好,使,",",高,雄文,組,被,洗,腦選,了,92,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
館長,有,說,他,不,碰,政治,嗎,?,做球,做,得,太明顯,了,吧,XD,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
pchome,最快,到,貨能,多,快,?,在,台北市,中心,",",但,都,是,隔天,到,",",從,沒,6,小時,內,到過,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
這突,如其,來,的,曝光,是,想,掩蓋,甚麼,?,兩個,都,注意,就,好,啦,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,一句,話講,三次,的,八卦,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
研發,仿生,人能,解決,颱,風,放假,困擾,嗎,?,台灣,人,心中,都,是,慣,老,闆,",",一禮,拜,就,會,暴動,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,CG,特效,改變,電影產業,的,八卦,?,實景,還是,實地,拍,比,較,便宜,吧,",",要,弄,到,很,真,",",錢,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大家,最喜歡,泰瑞莎,鄧,的,哪,首歌,?,褲子裡,有,松鼠,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
什麼,時候,會,覺得,台灣,治安,很差,?,台灣,一年,輾死,三千多,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
冰雪,奇緣,艾莎,?,不是,跑,去,王國,3,客串,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
♥,女神,懷孕,大家,會,心碎,嗎,☺,?,我,想,看,司令,變身琦玉,",",一拳,爆一,隻,巨人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
再發,一次,消費券,有,搞頭,嗎,?,民進,洞,只會,惡鬥,不,懂,經濟,財經,好,嗎,!,看看,金,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
素食,為,什麼,要,做,得,很,像,葷,食,?,花,幾,千元,吃,一餐,",",竟然,沒為,你,準備,葷,食,",",太爛,惹,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
梅,竹山,莊,?,八卦,就是,會,有,黑色,的,宅,氣飄過,來,很,難受,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
觀,肛產業,是,什麼,?,嘛,這樣,",",文儀,棒棒,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
鋼彈,VS,福音,音樂,誰贏,?,你,的,福音,",",在外,國的,意思,是屬,於,基督徒,的,音樂,喔,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
當初,國中,班花,都,在,嘛,?,台大,醫學系,…,有些,人,就是,命好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
還在,排隊,的,站,出來,?,哈哈哈,哈哈哈,早上,根本,沒什麼,人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,JR,",",Haruka,天氣,太熱,停駛,的,卦,?,台鐵,哪裡,沒,變形,了,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
Google,街景,車牌,忘,了,打馬賽,克,?,google,會,感謝,你,的,付出,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
日本,人,的,食物,與,身材,?,肥宅,都,待家裡,",",不像,台灣,的,跑,出來,到,處,嚇人,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,三立,好像,放棄,華劇,八點,檔,的,卦,?,台劇,就,台劇,什麼,華劇,",",跟,HTC,一樣,舔,共,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,馬,木留克,的,八卦,?,他們,大部分,都,是,被,蒙古,賣到,埃及,的,欽察人,奴隸,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
AMD,是不是,被,排擠,?,滾去,專板,好,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
40,歲,單身,女,",",嫁,外勞,or,工人,?,47,歲,的,好,",",男女,差,7,歲,",",是,最萌,年齡,差,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
不覺,得,大喊,"""",發大財,"""",很,丟臉,嗎,…,?,台灣,發大財,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅們,今天,半夜,在,嘛,?,把,你,網路線,剪掉,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,一,說,出口,就,爆年齡,的,經典,產物,嗎,?,如說,說,神奇,寶貝,被,嫌,老,我會,超火大,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
會,做,家事,跟會,打電動,的,另一半,要選,哪,一個,?,當然,是,會,打電動,的,",",我,喜歡,家事,自己,來,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
真田,十,勇士,到底,是,真是假,?,日本,古代,都,學中國,",",用,唬,爛寫,歷史,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
盆栽,佔車位,",",要,怎麼,停車,?,公用,車位,的,話,應該,不,至於,吧,",",都,是,家門口,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥宅,最好,的,時,光是,甚麼,時候,?,小時候,我,超受,歡迎,的,哦,QuQ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,medstudent,版醫生,說,薪水,很,低的掛,?,醫生,不准,領超過,22K,大家,說,好,噗,好,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
肥胖者,是否,根本,不該,住,高樓,層,?,那,是,肉體,的,撞擊聲,撞,給魯蛇們,聽,的,QQ,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
駕訓班,教練,算是,爽缺,嗎,?,是,",",我當,初氣,到,怒,罵,櫃台,",",隔天,全部,的,教練,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,cyriak,的,八卦,?,牛,的,那支,真的,好,噁,心,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
雲林,那麼,嚴重,是,因為,超,抽,地下水,嘛,?,下午,去,斗六,出太陽,耶,…,跟,新聞報,的,不,一樣,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,台北,現在,的,星星,的,八卦,?,那,是,我,射上去,的,精子,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,聽,不,懂,海仔,的,八卦,?,公三小,",",<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
欸,!,一天,輸,20,萬,P,怎麼,辦,?,欸,三,小,!,滾,啦,!,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
南韓,總統,:,因,爲,太寂,莫,?,這件,事,真的,超,荒唐,的,~,偉哉,韓國,政治,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
亞洲,有,廚神,嗎,?,躲,在,帽子,裡,控制,人類,不是,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,「,週,」,很,沒用,的,八卦,?,你,不如,說,週是,草莓,內褲,；,周是,小熊,內褲,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
高雄,拆船,大王,",",多有,錢,?,都,21,世紀,還在問,20,世紀,的,事,…,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
人生,第一次,發現,自己,很,渺小,是,什麼,時候,?,住,鄉,下,的,我,",",第一次,搭火車,去,台北,的,時候,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
海苔,加上,去,484,顏值,+,50,?,好,吧,",",記得,來,找,我,啊,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有大葉,黃,教授,青少年,輔導,八卦,嗎,?,一部,跑車,囉,",",你們,繼續滅,吧,祝,你,們,好,運,唷,!,對,了,",",我,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
大家,開始,學中國,歷史,了,嗎,?,中國,台北,大勝利,",",台灣,發大財,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,高鐵,南港,站,的,八卦,?,學生,買學,生票,R,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
突然,失業,最快,找到,工作,時間,?,但是,被,家人,發現,你,失業,時,怎麼,辦,?,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
在,臺,北,早上,的,四小時,?,不然,去,星巴克,吃,早餐,喝拿鐵,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,爸爸,很俗,的,八卦,?,你,爸,那邊,還來,的,及,",",叫,他,all,",",in,身家,買大立,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
藝術,歸藝術,484,連美術,都,沒念,好,?,誰,跟,妳,逃避,現實,",",全扯,到,政治,去,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
"""",糖,比,毒品,更,可怕,"""",",",是不是,太誇張,了,?,台灣,糖,太,便宜,了,還有,飲料,店,的,糖,不是,糖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,日本,伍佰,-,桑田,佳,祐,的,八卦,?,超好,聽,的,!,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台女,都給,我,進來,?,因為,你,不帥,阿,",",女生,面對,帥哥,不管,說,啥,都,好看,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
跟,女生,去,看羅志祥,演唱,會要,注意,什麼,?,30,秒,空,",",十個,月,後,",",肥宅當,爸爸,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
請問,PTT,寵物,市場,是,在,玩,什麼,的,?,蘿莉,多少,錢,有,圖,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
現在,問三門,問題,還會,有人,答錯,嗎,?,你,可以,去,鬼門關,走走,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
建中,生打,lol,上台,大,",",一般,生無法,?,而且,那種,人,不是,只有,讀書強,",",打電動,打球,都,爆強,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,黃,仲,崑,的,八卦,?,誰,知道,房子,早賣,了,還少,賺,好,幾百,我媽,整天,靠北,此事,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
和,高中,大學,妹子,做過,愛,到底,有多爽,?,30,左右,比較,爽,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
是不是,在,半夢,半醒,之間,",",更累,?,你,大概,52,歲,才,會,知道,這首,..,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
女生,這,表情,是,什麼,意思,?,誒,我,認真問,哪部,你,拿掉,圖嘛,=,=,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
高中,時侯,",",那些,玩,咖都,跑,去,哪,了,?,說,真的,",",玩,咖有,點業務,技能,",",很,好,混,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
沈芯菱,VS,徐巧,芯,?,後,者,曾,有,黨職,",",政問,拜,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
今天,是不是,最多人,熬夜,的,一天,啊,?,看笑,話,看,超爽,很久,沒笑,到,下巴,脫臼,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
哪,一首歌,最能,代表,周杰倫,?,你,怎麼,連話,都,說,不,清楚,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,比,籃球,前,坐,地上,閉,眼睛,回想,的,八卦,?,多,休息,3,秒,贏對手,30,分,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
放假,要,加班,是,什麼,感覺,?,加班,費夠,多,就,不會,上,來,抱怨,了,",",多,的,是,加班,沒,兩倍,的,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
交換,禮物,規則,?,抽線,啊,瞬間,出爐,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
颱,風天,到,風力,發電會,不會,倒,一片,?,真的,要,有,台灣,價值,的,腦袋,才能,理解,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
生科,484,要,起,飛,啦,?,對,了,現在,連碼,農都,能,搶,生科,工作,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
北藝,中心,拆掉,蓋什麼,最好,?,那邊,本來,是,百齡,高中,的,校地,耶,",",還,回去,蓋,棒球,場好,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
還沒綠燈,四輪,是,在,叭,三,小朋友,的,?,你,還沒遇,過剛,綠,燈後面,大卡,車就長,按,喇叭,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
為,何日,男愛娶,中女,",",菲女,",",韓女,",",卻,不愛越,女,?,台灣,嘛,跟,中國合,併,計算,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
風塵,有,幾個,意思,?,風刃縛,封,",",秘奧義,-,風塵,封縛,殺,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有生,醫論文,只要,練好,修圖,造假,的,八卦,?,為,啥,只,需要,賠幾十萬,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,買,了,netflix,不,知道,要,看,什麼,的,八卦,?,絕命,毒師,、,血脈,、,毒,梟,、,新世紀,福爾,摩斯,、,怪醫,豪斯,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
艦娘,是,什麼,遊戲,?,每年,比賽,各艦娘,本本,數量,的,一個,遊戲,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
賀,!,今日,高雄,大晴天,?,高興,一下,就,好,",",等,下,就,知道,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
有,沒,有,每播,必看,的,電影,?,有,..,XD,",",港劇,我國,小,就,開始,看,了,",",第一部,是,大,時代,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
台灣,有,可能,加入,美歐,日貿易,協定,嗎,?,台灣,貿易,",",中國,就,占,60%,了,誰,理,妳,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
馬,蓋,先,被,抓,去,奪魂,鋸,?,去電,影版,爬文,就,有人,寫過,了,啦,",",老梗,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
把,車貼,滿,一堆,卡通人物,到底,要,多,高,的,恥力,?,你,是,被,自己,的,油滑,倒好,嗎,",",牽,拖,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
會不會,很多,人怕傷,感情,不敢,申報,?,那個,吃,到,豬瘟肉,的,大便,",",你,敢,吃,嗎,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>,<pad>
